,age,weight(kg),height(m),gender,BMI,BMR,activity_level,calories_to_maintain_weight,calory_to_balance,needed_calory
7227,32,72.81460827139104,1.6323242401105178,F,27.32786209893097,1481.115,1.9,2814.1185,2234.5828308460627,579.5356691539373
7228,32,74.78227867426148,1.632883031609471,F,28.04713741395616,1500.1,1.2,1800.12,1392.7483373245277,407.3716626754722
7229,30,74.8795068672801,1.63312615678693,M,28.075241857164272,1704.412,1.2,2045.2944,1580.855071731976,464.4393282680239
7230,33,73.4305773194886,1.6314301089706664,M,27.589256463138025,1663.314,1.2,1995.9768,1569.9117016027612,426.06509839723867
7231,32,74.94130212566813,1.6330566738829593,F,28.10080240476061,1501.656,1.2,1801.9872,1391.5304508662523,410.45674913374773
7232,32,75.53375301109381,1.6321080049938017,M,28.355889421599382,1699.266,1.3,2209.0458000000003,1690.5233740785343,518.522425921466
7233,31,74.9865455677281,1.6308636871386732,M,28.193436911367044,1697.948,1.2,2037.5376,1568.2573947617416,469.28020523825853
7234,30,75.50917401951001,1.6322546018388548,F,28.341570759602448,1516.371,1.3,1971.2823,1509.331514221269,461.9507857787312
7235,32,77.1777868116314,1.631535355929694,M,28.99341295691004,1721.503,1.3,2237.9539,1674.9873394406907,562.9665605593093
7236,33,74.41329616720913,1.6311201183655193,F,27.969110416990187,1491.558,1.7,2535.6486,1967.2979869454568,568.3506130545431
7237,32,73.36066191108208,1.6317297885872648,M,27.552864546044862,1669.306,1.5,2503.959,1972.0602991822047,531.8987008177951
7238,31,76.94893360070458,1.6307126215127352,M,28.93661595033139,1724.757,1.3,2242.1841,1681.447307228846,560.7367927711539
7239,30,73.50409813101136,1.6326261899606973,F,27.576429548545377,1497.186,1.9,2844.6534,2238.4688587524606,606.1845412475395
7240,30,75.54241315161939,1.6322549161931623,F,28.354035795335676,1516.691,1.2,1820.0292,1392.910481071516,427.118718928484
7241,33,75.78940828800029,1.632706649434061,F,28.431003803342488,1505.038,1.3,1956.5494,1493.3388308649355,463.2105691350646
7242,33,74.83710183163123,1.6329139765366318,F,28.066635074024227,1495.932,1.2,1795.1184,1387.913769401311,407.20463059868916
7243,31,78.5514554405262,1.6314113670035295,M,29.513945320518445,1747.061,1.2,2096.4732,1541.422806945854,555.0503930541458
7244,33,78.53002424724886,1.6311173811857071,M,29.516530028496465,1733.02,1.2,2079.624,1528.9006111637013,550.7233888362985
7245,32,78.52479605607802,1.6317999434460069,F,29.48987893493,1535.844,1.3,1996.5972,1469.1874231020079,527.4097768979921
7246,33,74.08340938369324,1.6322198685383036,F,27.80760850840466,1488.578,1.2,1786.2936,1393.9555826343096,392.33801736569035
7247,33,75.13466745902986,1.63195287157825,F,28.211432757680644,1498.625,1.5,2247.9375,1729.0948733087453,518.8426266912547
7248,30,78.22108228568901,1.632957868809186,M,29.334173812431786,1750.108,1.2,2100.1296,1553.5740877312967,546.5555122687035
7249,32,78.33078515880128,1.6314406431722082,F,29.429977148743188,1533.92,1.3,1994.096,1470.3335643550756,523.7624356449244
7250,31,72.86357770120384,1.6306920421941984,F,27.40101107314995,1486.008,1.2,1783.2096,1412.1978279085324,371.0117720914675
7251,33,75.86907039633817,1.6328291420142895,F,28.45661754685924,1505.824,1.3,1957.5712,1492.7738678024452,464.79733219755485
7252,30,76.33262659330244,1.6317578221061813,F,28.668092703347693,1524.192,1.2,1829.0304,1384.4646063728278,444.5657936271723
7253,31,74.05783521268457,1.6310185853371668,F,27.83897194759954,1497.528,1.5,2246.292,1750.94599368649,495.34600631350986
7254,33,73.03118261607995,1.6312774750372905,M,27.444331373868227,1657.766,1.5,2486.6490000000003,1966.1722694173402,520.4767305826601
7255,31,75.20593305251975,1.633029301905588,F,28.200976639636256,1508.892,1.3,1961.5596,1509.3747944946713,452.18480550532877
7256,31,73.41614420043825,1.6311607141634432,F,27.59294565140476,1491.392,1.2,1789.6704,1407.4556653223017,382.2147346776983
7257,33,74.85486327683898,1.6319618786634411,F,28.10606212840616,1495.94,1.5,2243.91,1732.4677778601806,511.44222213981925
7258,31,73.51909502524222,1.6315948951040395,M,27.616934940573472,1678.209,1.5,2517.3135,1977.978478333834,539.3350216661663
7259,31,75.10859437801162,1.6328862594144915,F,28.169410941761942,1507.933,1.3,1960.3129,1510.1057674917529,450.207132508247
7260,33,73.46273886468445,1.6318923225887147,F,27.58570689148458,1482.564,1.5,2223.846,1749.3645673041126,474.4814326958874
7261,33,77.90868778516221,1.6312764534901918,F,29.277281920123205,1525.14,1.3,1982.682,1469.5421356867182,513.1398643132818
7262,32,75.60876733633148,1.6320983246991214,F,28.384387017985816,1507.901,1.3,1960.2713,1498.6368098435873,461.63449015641277
7263,30,78.0245180701715,1.6315120922017785,F,29.312340770818388,1540.392,1.3,2002.5096,1482.4629209844836,520.0466790155165
7264,32,76.33806654587018,1.6311632292643083,M,28.691041303792293,1709.813,1.3,2222.7569000000003,1681.1458398906077,541.6110601093926
7265,33,75.31747837778595,1.6315705482875849,F,28.293329480935235,1500.315,1.3,1950.4095,1495.8962740146546,454.51322598534534
7266,32,73.93855468949579,1.6310014011395757,F,27.794719061439142,1491.68,1.9,2834.192,2212.72128219941,621.4707178005901
7267,32,75.1027785983816,1.6314103962123585,M,28.218216028564477,1693.013,1.2,2031.6156,1562.3262106779878,469.2893893220123
7268,31,73.73053920052551,1.6324321242764337,F,27.667960361809733,1494.627,1.9,2839.7913,2227.250234717673,612.541065282327
7269,32,74.91838287276784,1.6308686473084928,F,28.167637764923622,1501.064,1.2,1801.2768,1387.6813840837883,413.5954159162118
7270,32,73.2592087712987,1.6317717041592417,M,27.513347149281277,1667.937,1.3,2168.3181,1710.17006817468,458.14803182532
7271,32,78.38195515011988,1.6316235638445484,M,29.442599727085263,1738.045,1.2,2085.654,1537.1839518086092,548.4700481913908
7272,31,73.28660028065374,1.6314456513313795,F,27.534636928833304,1490.197,1.9,2831.3742999999995,2231.401215450977,599.9730845490226
7273,33,74.31240592927293,1.6321959577649516,F,27.894380857400968,1490.772,1.5,2236.158,1739.5843574396952,496.57364256030473
7274,33,78.30341864067329,1.6316615157809595,M,29.411730809102675,1730.188,1.3,2249.2444,1659.4944308715812,589.7499691284188
7275,31,72.80353504457298,1.6310261037907277,F,27.367217507467338,1485.488,1.5,2228.232,1766.8085689313004,461.42343106869953
7276,32,75.29427860616148,1.6329130494705126,M,28.238125056032526,1696.388,1.3,2205.3044,1694.6984045520644,510.6059954479356
7277,33,74.16614387287717,1.6325989630373428,M,27.82573640107994,1673.976,1.3,2176.1688000000004,1697.0930177491098,479.0757822508906
7278,32,74.72162003598838,1.6318093945841987,F,28.06127636790476,1499.335,1.9,2848.7365,2202.949760357451,645.786739642549
7279,31,74.0966328972184,1.6314321004269767,F,27.839438172521916,1497.971,1.2,1797.5652,1401.1477027040312,396.4174972959688
7280,31,75.01465167686878,1.6328820129495936,M,28.13432414737207,1699.342,1.5,2549.013,1966.0533450264754,582.9596549735245
7281,30,76.67446372541075,1.632861586845654,F,28.75755787053492,1527.661,1.3,1985.9593,1498.5735925148076,487.38570748519237
7282,32,73.84951198281613,1.6323684986343452,M,27.714766205296858,1676.323,1.2,2011.5876,1575.0250460946454,436.56255390535466
7283,33,77.83789572347716,1.631717566690319,M,29.23486606450588,1723.838,1.2,2068.6056,1535.452271987643,533.153328012357
7284,32,77.30401476504875,1.6323293867285178,F,29.01258667601185,1524.215,1.2,1829.058,1368.0461877884502,461.0118122115498
7285,32,77.35482919115266,1.6330146597925073,M,29.007297194367123,1724.668,1.2,2069.6016,1548.2433409452935,521.3582590547064
7286,32,74.6303476568184,1.6317824304915125,M,28.02792581054371,1686.727,1.2,2024.0724,1567.0931690377538,456.9792309622462
7287,32,77.79536096049084,1.6315511840687684,M,29.22485026244873,1729.972,1.3,2248.9636,1669.897696027096,579.0659039729042
7288,32,77.13073607518052,1.632099490034631,F,28.95570995920983,1522.512,1.3,1979.2656,1483.3020354363314,495.96356456366857
7289,31,75.80546468404319,1.6317405937034568,M,28.4707087488012,1709.605,1.3,2222.4865,1693.9499987695494,528.5365012304505
7290,32,75.27062803631718,1.6307516307428025,M,28.304135632975434,1694.983,1.2,2033.9796,1559.3960505396333,474.5835494603666
7291,32,77.60057013871919,1.6321129140970756,M,29.13161151393637,1727.584,1.3,2245.8592000000003,1672.9299241370645,572.9292758629358
7292,30,77.76682507338323,1.6327133946832992,F,29.172554329744266,1538.123,1.2,1845.7476,1372.9590651293206,472.7885348706793
7293,32,74.27687765812898,1.6326516066981638,F,27.865484534484366,1495.209,1.2,1794.2508,1397.2569653980527,396.99383460194736
7294,31,75.26705370762663,1.6329213873368718,M,28.227626448698174,1702.819,1.3,2213.6647,1701.7556923286897,511.90900767131006
7295,31,74.83242954651121,1.6324378490336289,F,28.08125635928424,1505.206,1.3,1956.7678,1512.1068913984411,444.66090860155896
7296,32,75.12059291635656,1.6325677511722367,F,28.18490531761136,1503.294,1.2,1803.9528,1388.891511923573,415.061288076427
7297,33,78.14626889517373,1.63141258896193,F,29.361661590625868,1527.444,1.3,1985.6772,1467.5325886106134,518.1446113893867
7298,31,74.35686879609125,1.6330474863090296,M,27.881970679907408,1690.413,1.3,2197.5369,1710.300583751936,487.236316248064
7299,31,73.415563310616,1.6309212610576538,M,27.60083029343707,1676.454,1.5,2514.681,1977.0629042625333,537.6180957374668
7300,31,73.76223036710546,1.6311531694304906,M,27.723276183476457,1681.319,1.3,2185.7147,1710.8370841924188,474.87761580758115
7301,31,75.51498972531951,1.6323914791361591,M,28.33900053097497,1705.951,1.2,2047.1412,1567.5557785266635,479.5854214733365
7302,32,77.18580310532498,1.6319526404587736,M,28.981597770543,1721.822,1.3,2238.3686,1675.98070349901,562.3878965009899
7303,33,76.01943056419395,1.6324442476216583,F,28.526461004508537,1507.202,1.2,1808.6424,1375.8292721202613,432.81312787973866
7304,31,74.48648704869635,1.633166550947284,M,27.92650192905207,1692.248,1.5,2538.3720000000003,1972.4157554690817,565.9562445309186
7305,32,74.66488183921868,1.6318291950624149,M,28.039288198013136,1687.223,1.3,2193.3899,1697.495332045294,495.8945679547062
7306,31,73.06380622962557,1.63177661567245,F,27.439796270317423,1488.115,1.5,2232.1725,1765.251562833111,466.9209371668892
7307,32,77.30428481770484,1.6329544773053504,F,28.990480321766096,1524.323,1.3,1981.6199,1483.285249251792,498.3346507482079
7308,32,76.94522183426136,1.6316768561125388,M,28.901031881658287,1718.388,1.2,2062.0656,1548.277712132419,513.7878878675808
7309,33,78.55779892349204,1.6327674870465958,M,29.46731862550245,1734.226,1.2,2081.0712,1532.519657248929,548.5515427510709
7310,31,72.91854461682571,1.6331196445453178,M,27.34021882062933,1670.744,1.7,2840.2648,2254.3252694632706,585.9395305367293
7311,33,74.34309903459443,1.6315254755546154,F,27.92884282496511,1490.953,1.7,2534.6201,1969.3353038184357,565.2847961815644
7312,33,73.31052461954822,1.631437326831283,F,27.54390667058849,1481.025,1.9,2813.9475,2216.920841341762,597.0266586582384
7313,32,73.51470677201954,1.6312628279434382,M,27.62653065080045,1671.183,1.5,2506.7745,1969.013313237864,537.761186762136
7314,32,73.84122655369997,1.6319480339333028,M,27.72593821937144,1675.999,1.2,2011.1988,1574.0860999793933,437.11270002060655
7315,32,73.15632376607329,1.6321400817112397,F,27.46230668762155,1484.365,1.5,2226.5475,1759.3598855182165,467.1876144817836
7316,30,76.08759055921377,1.6308183358552697,F,28.60899884520612,1521.68,1.2,1826.016,1385.037883163804,440.978116836196
7317,32,77.16029490977051,1.6324873492887078,F,28.95304397355101,1522.862,1.3,1979.7206,1483.779635027131,495.9409649728691
7318,30,77.66758536956665,1.6331630038626868,F,29.11928700463873,1537.247,1.2,1844.6964,1374.6872261543765,470.00917384562354
7319,31,73.27655151140766,1.6309072498306372,M,27.54904168054836,1674.542,1.7,2846.7214,2242.3231666754077,604.3982333245922
7320,30,75.87328496531595,1.6317017809870842,M,28.497536088139785,1717.315,1.3,2232.5095,1699.9875357702315,532.5219642297686
7321,33,73.38721216106771,1.630688245076672,F,27.598057099857,1481.634,1.2,1777.9608,1397.987880828028,379.9729191719721
7322,32,73.10856315128078,1.6329607658410643,M,27.416798983228635,1666.468,1.2,1999.7616,1582.7823936173372,416.9792063826628
7323,33,74.97517937798038,1.632237802279847,F,28.14172079204169,1497.142,1.9,2844.5698,2193.439595117299,651.130204882701
7324,32,73.7376842348272,1.6327879420446498,M,27.65858291232184,1675.0,1.3,2177.5,1708.3937434462503,469.10625655374974
7325,33,75.89337071429554,1.631510114276015,F,28.511778009916203,1505.833,1.2,1806.9996,1375.2874796641013,431.7121203358988
7326,32,76.35830149835957,1.6326303980303625,F,28.647089353294334,1515.187,1.3,1969.7431,1492.068696503878,477.67440349612184
7327,33,74.92816180855144,1.631000780070906,F,28.16675010860889,1496.48,1.7,2544.016,1959.940248240676,584.075751759324
7328,31,77.27633391257504,1.6316828372098389,F,29.025186537150176,1528.539,1.2,1834.2468,1371.3316022639438,462.91519773605614
7329,32,72.85380027452906,1.6317393840354426,M,27.362175179128908,1662.367,1.2,1994.8404,1582.0393077893489,412.8010922106512
7330,31,77.2577118670709,1.6310496365543674,F,29.040727114803456,1528.252,1.2,1833.9024,1370.3404161569433,463.5619838430566
7331,32,73.53811817756342,1.6317073644847346,M,27.62027287290836,1671.726,1.7,2841.9342,2232.7792496391176,609.1549503608826
7332,31,73.56327104321471,1.63129793942658,M,27.64359088799736,1678.666,1.5,2517.999,1976.6092806605861,541.3897193394137
7333,33,75.34752762027237,1.6326096483967405,F,28.268599233096374,1500.78,1.3,1951.014,1497.668966576617,453.3450334233828
7334,31,76.5431384352601,1.6323147332168468,F,28.727541726615552,1521.608,1.2,1825.9296,1379.2573237580682,446.67227624193174
7335,31,77.26796305969741,1.632940355341889,M,28.97736021356115,1730.241,1.3,2249.3133000000003,1684.4218469271507,564.8914530728496
7336,31,76.5479068149353,1.6309934659517709,F,28.77589745322362,1521.429,1.2,1825.7148,1376.7776043962022,448.9371956037978
7337,31,76.99486789123529,1.6324500396249677,M,28.89229101549813,1726.255,1.2,2071.506,1555.8364747152602,515.6695252847396
7338,31,72.96861231524893,1.6327590830313592,F,27.37107598307773,1487.368,1.2,1784.8416,1415.0361770193333,369.80542298066666
7339,31,73.39634962706613,1.63291667880524,M,27.526209491015145,1677.188,1.5,2515.782,1983.2904860300355,532.4915139699647
7340,30,74.42006750678883,1.6309460203086945,F,27.97762758531476,1505.693,1.2,1806.8316,1401.4142407335532,405.41735926644674
7341,31,75.577690114042,1.6325519835766993,F,28.35695385954638,1512.38,1.3,1966.0940000000005,1504.5424135229207,461.5515864770798
7342,31,74.14999152474219,1.6317392973729885,M,27.84899710787635,1686.925,1.2,2024.31,1577.3468189838786,446.9631810161213
7343,32,75.30637910037792,1.631016021954158,M,28.308399226155043,1695.605,1.3,2204.2865,1689.7111231144972,514.5753768855029
7344,31,75.5745977217097,1.632415113864384,M,28.360548763324104,1706.78,1.3,2218.814,1697.7197515396947,521.0942484603052
7345,31,77.5835109306892,1.6328440853180226,F,29.09912929661233,1531.685,1.3,1991.1905,1484.8840805360555,506.3064194639444
7346,33,73.18651490679615,1.632522344294476,F,27.460775552610084,1480.019,1.2,1776.0228,1403.4452408732823,372.5775591267177
7347,32,74.74007676644231,1.630792748899344,F,28.103214363432624,1499.34,1.7,2548.878,1968.1254921490115,580.7525078509886
7348,30,78.56761379154112,1.632877873338045,M,29.46701573871289,1754.815,1.2,2105.778,1550.7299078123733,555.0480921876265
7349,31,76.90872107298598,1.6316558934713528,F,28.88806426531828,1525.005,1.2,1830.006,1374.6552844551584,455.3507155448417
7350,32,77.29812884002233,1.6326562041739394,M,28.99876449900978,1723.712,1.3,2240.8256,1676.8271462620564,563.9984537379437
7351,33,73.23268956008215,1.630722273648215,M,27.538797849830484,1660.249,1.2,1992.2988,1569.8900219156124,422.4087780843877
7352,33,74.9956817628966,1.6315068094738174,F,28.174646515068456,1497.215,1.5,2245.8225,1729.7235024381137,516.0989975618866
7353,33,75.07000243737737,1.6307836702780998,F,28.22758487441483,1497.805,1.5,2246.7075,1727.1599028718065,519.5475971281935
7354,33,75.48555353537463,1.6310772862063136,F,28.373621055359138,1501.844,1.2,1802.2128,1378.3231151109414,423.88968488905857
7355,30,75.07116023806127,1.6309938400328463,F,28.220745774174816,1511.952,1.2,1814.3424,1395.1165711584115,419.2258288415885
7356,31,75.21102608221682,1.6312229098441675,M,28.265383942958035,1701.203,1.3,2211.5639,1697.8696177221516,513.6942822778485
7357,32,73.45273238948835,1.6311550557639405,M,27.606888599999387,1670.28,1.2,2004.336,1575.4796503942484,428.8563496057516
7358,32,77.35569051468913,1.630815287963211,M,29.08591422757234,1723.581,1.3,2240.6553,1671.675836955745,568.979463044255
7359,32,74.78856542728072,1.6322669091338031,F,28.07067462665645,1500.056,1.3,1950.0728,1507.5013451873135,442.5714548126864
7360,31,73.73557110161657,1.632935845447569,F,27.652780298264013,1494.761,1.9,2840.0459,2228.6726819244627,611.3732180755374
7361,32,77.81995963670157,1.6312594875241235,F,29.244547104580107,1528.986,1.3,1987.6818000000003,1474.8970092015827,512.7847907984176
7362,33,75.02979524254681,1.6322845831294417,F,28.16060648116139,1497.674,1.2,1797.2088,1384.893148025397,412.31565197460304
7363,31,73.12228927751157,1.6318263377065008,F,27.460086622546783,1488.684,1.9,2828.4996,2235.1874618488537,593.3121381511464
7364,31,73.52894989431593,1.6330560416804265,M,27.571232860785116,1679.075,1.5,2518.6125,1982.2795565930192,536.332943406981
7365,31,77.37771046387005,1.6315622028048622,M,29.067561742931428,1731.056,1.2,2077.2672,1550.7560846916106,526.5111153083892
7366,33,73.35910588848003,1.630850873548022,F,27.58198565629284,1481.392,1.7,2518.3664,1981.313149857719,537.0532501422808
7367,32,76.49083228352579,1.6323253612312831,M,28.70753678034529,1712.487,1.3,2226.2331000000004,1682.807502421284,543.4255975787164
7368,32,73.36323948921881,1.6321062443922862,F,27.541123163614248,1486.345,1.5,2229.5175,1756.6650954133045,472.85240458669546
7369,32,73.03965861793182,1.632867094975763,M,27.394101461270708,1665.477,1.2,1998.5724,1583.1518015407203,415.42059845927974
7370,31,73.6344467191567,1.6328706393341152,M,27.61706154814985,1680.427,1.5,2520.6405,1980.583587961927,540.056912038073
7371,31,77.28027206484114,1.6329997136983732,M,28.979869479638527,1730.44,1.3,2249.572,1684.4697121323575,565.1022878676426
7372,31,74.57293821033981,1.6316547405573725,F,28.010748921528368,1502.582,1.2,1803.0984,1396.8650174122183,406.23338258778176
7373,32,76.5487991871112,1.631677907409572,M,28.75209639055093,1712.958,1.3,2226.8454,1680.6616298031295,546.1837701968707
7374,32,75.09494859901297,1.6312423327726375,F,28.22108829789777,1502.823,1.2,1803.3876,1386.6761801285713,416.7114198714287
7375,31,77.35293691859522,1.6310236335180452,M,29.07744878903593,1730.447,1.2,2076.5364,1549.6834060968524,526.8529939031475
7376,30,75.96456224167643,1.6309166188727469,M,28.55929767585773,1718.173,1.2,2061.8076,1566.6080247422005,495.19957525779955
7377,31,73.00227995057377,1.6328109158533537,F,27.381966428304604,1487.7,1.5,2231.55,1768.4863914647012,463.06360853529895
7378,31,76.12548216400177,1.6316825030594226,F,28.5929354196016,1517.491,1.3,1972.7383,1497.1677612594162,475.57053874058374
7379,32,73.09140224687361,1.6308099482637288,F,27.48271218458196,1483.515,1.7,2521.9755,1991.3197788645564,530.6557211354436
7380,31,73.13934615959569,1.632169714833082,M,27.454936475864947,1673.294,1.3,2175.2822,1719.3128012332393,455.96939876676083
7381,30,75.27936169947009,1.632016568144856,F,28.263555950207827,1514.125,1.3,1968.3625,1511.2559199999007,457.10658000009926
7382,31,75.45779077769264,1.6330798352385096,M,28.293668010373644,1705.512,1.3,2217.1656,1700.4685819583358,516.697018041664
7383,32,78.35183627759916,1.6323603920130796,M,29.404722308313406,1738.0,1.2,2085.6,1539.12421023628,546.4757897637198
7384,30,74.06028647946904,1.6327875567079668,M,27.77960227802197,1693.02,1.2,2031.624,1587.0004314237121,444.6235685762879
7385,32,75.33692931124303,1.6311031224308516,M,28.31685887924808,1696.067,1.5,2544.1005,1949.615283440151,594.485216559849
7386,31,76.77360263792433,1.63279071544634,F,28.797240684269017,1523.901,1.3,1981.0713,1492.8252217402069,488.2460782597932
7387,31,78.08344473379493,1.6323369695772914,F,29.30483840790765,1536.398,1.2,1843.6776,1365.228613893474,478.44898610652604
7388,33,75.16992192000082,1.632416551061274,F,28.20863817462118,1499.042,1.9,2848.1798,2191.01330866817,657.16649133183
7389,33,73.59178262801325,1.631310073006344,M,27.653893585112986,1665.462,1.7,2831.2854,2221.708599221435,609.576800778565
7390,33,74.04449186998262,1.6331370316016185,F,27.761792504262875,1488.36,1.9,2827.884,2210.415007985427,617.4689920145729
7391,33,76.69222927567773,1.6314826273668206,M,28.81286568441884,1708.025,1.3,2220.4325000000003,1672.287157332503,548.1453426674973
7392,31,74.33961441760059,1.6331322801062405,M,27.87260614803269,1690.219,1.3,2197.2847,1710.6788556751246,486.60584432487553
7393,32,73.04346123160242,1.6311302712939597,F,27.45390010949882,1483.109,1.5,2224.6635,1758.4094703286687,466.2540296713314
7394,31,77.63670790020176,1.6321637594918028,M,29.14336195501125,1734.905,1.2,2081.886,1550.1617922372798,531.7242077627202
7395,30,73.15521585639853,1.6320009555505472,F,27.46657317438448,1493.73,1.5,2240.5950000000003,1770.1848421827958,470.41015781720444
7396,31,76.49892026892289,1.6308833242702858,M,28.76136682899347,1718.677,1.2,2062.4124,1556.05779607402,506.3546039259802
7397,30,76.90730235316391,1.6308233843346556,M,28.91703214218813,1731.042,1.2,2077.2504,1558.8160451029296,518.4343548970703
7398,32,74.12911231558756,1.6320361970924395,M,27.83102657263964,1679.987,1.3,2183.9831000000004,1702.8632826857693,481.1198173142311
7399,31,76.13690436218889,1.6311900670019088,F,28.61449452986749,1517.517,1.3,1972.7721,1496.065377821589,476.7067221784109
7400,31,74.05158538881652,1.6310491966314695,F,27.835577727928285,1497.474,1.7,2545.7058,1984.575869053158,561.1299309468423
7401,31,77.8347824263108,1.633112232660647,F,29.183787343365484,1534.143,1.3,1994.3859,1482.9526243734322,511.4332756265678
7402,31,72.83350289627818,1.6324111246457431,M,27.332043681638428,1669.225,1.2,2003.07,1590.3171934852687,412.7528065147312
7403,30,75.73458955685695,1.6308408659895133,M,28.47548337143668,1714.984,1.3,2229.4792,1698.9948163102626,530.4843836897376
7404,31,77.26176985452511,1.6323675472267785,F,28.99537622783071,1528.515,1.2,1834.218,1372.7199222128468,461.4980777871533
7405,30,77.3330926899163,1.632284875634699,M,29.025082684393627,1737.606,1.2,2085.1272,1558.902027325793,526.225172674207
7406,32,73.09191463747759,1.6311528748032853,M,27.4713502860146,1665.336,1.5,2498.004,1973.2079506698328,524.7960493301671
7407,31,74.27550434333408,1.6308346715033328,F,27.92709339957885,1499.587,1.7,2549.2979,1980.863659475362,568.434240524638
7408,31,73.1649564144374,1.6323693945698667,M,27.457831218095357,1673.745,1.3,2175.8685,1719.5948971702949,456.27360282970517
7409,31,73.12632155284193,1.6325143157993658,F,27.438459898861108,1488.84,1.5,2233.26,1766.1975992322919,467.06240076770837
7410,33,73.14917316637572,1.6319707564981525,M,27.465320853706277,1659.729,1.7,2821.5393,2229.2622444182275,592.2770555817724
7411,31,74.99649145711102,1.6310443233487113,F,28.19093110492319,1506.544,1.2,1807.8528,1391.5966668142046,416.2561331857953
7412,30,75.73080380971085,1.6326119665371046,F,28.41231465284208,1518.56,1.3,1974.128,1507.7468387713657,466.38116122863426
7413,32,76.32084377707865,1.631047455177273,F,28.68864055434136,1514.558,1.2,1817.4696,1374.7284485402988,442.7411514597011
7414,32,73.7328993489367,1.6310448958769916,F,27.715931586535262,1489.713,1.9,2830.4547,2216.0852431833464,614.3694568166534
7415,32,73.61902372880084,1.631348264032201,M,27.662834829242104,1672.655,1.5,2508.9825,1968.1612743624823,540.8212256375177
7416,32,74.28649348261222,1.6307939278936134,M,27.932620922433134,1681.522,1.3,2185.9786,1698.2200041924316,487.7585958075683
7417,32,73.6229618919067,1.631783274892061,F,27.649566738539985,1488.784,1.7,2530.9328,1986.332815965856,544.599984034144
7418,31,72.82475327937611,1.6326484536475092,M,27.32081555363037,1669.223,1.7,2837.6791,2253.872559152708,583.8065408472917
7419,30,73.39922085378241,1.6317891773399444,F,27.5653399656416,1496.037,1.9,2842.4703,2237.6508175441368,604.8194824558632
7420,33,76.13355780604645,1.633126927172244,M,28.545407437709613,1701.193,1.3,2211.5509,1681.2040477867708,530.3468522132293
7421,31,74.17073676576206,1.630968204129564,M,27.883135165199757,1686.823,1.3,2192.8699,1706.597071960186,486.27282803981416
7422,31,72.82099898806337,1.63130400156042,F,27.36445666676249,1485.703,1.9,2822.8357,2238.5072517958088,584.3284482041913
7423,31,75.57988646207494,1.6327666022992051,M,28.350323458837867,1707.028,1.3,2219.1364000000003,1698.5788521925379,520.5575478074625
7424,32,73.54619759725576,1.6319615207606142,F,27.614704177520505,1488.077,1.9,2827.3463,2221.7661400821444,605.5801599178558
7425,30,74.61619928168419,1.6327846078779649,F,27.98822317763033,1507.889,1.3,1960.2557,1519.8374123298493,440.4182876701507
7426,31,73.222188619816,1.630931956677298,F,27.527769365178337,1489.491,1.5,2234.2365,1761.2372221967685,472.9992778032315
7427,30,76.11250157378315,1.6323120747408055,F,28.56601168673819,1522.173,1.3,1978.8249,1503.2025051622866,475.6223948377135
7428,31,73.99102517670904,1.6321417117463817,F,27.77559153123336,1497.078,1.7,2545.0326,1988.3359588542908,556.6966411457092
7429,31,76.54636162629114,1.6309283624441648,M,28.777613941622068,1719.349,1.3,2235.1537,1685.4363043576957,549.7173956423042
7430,33,73.99915282404841,1.6311586637958038,F,27.81213529517493,1487.589,1.5,2231.3835,1741.0033942413784,490.38010575862154
7431,31,73.08039575653197,1.6313390997746906,M,27.46075033403244,1672.071,1.7,2842.5207,2246.21317479282,596.3075252071799
7432,31,75.03216186606159,1.6328052990232178,M,28.1435357057064,1699.543,1.2,2039.4516,1572.5138512367728,466.9377487632273
7433,30,74.8118805305102,1.6314357409068447,F,28.108044133289457,1509.538,1.2,1811.4456,1398.4740216572222,412.9715783427778
7434,31,77.23359413007894,1.6327302118091056,M,28.971927361779404,1729.665,1.3,2248.5645,1684.1768599202771,564.3876400797228
7435,31,73.09205143751798,1.6327182013268653,M,27.41875195458019,1672.92,1.7,2843.964,2250.7960574657345,593.1679425342654
7436,32,77.06277405833912,1.6323068909994316,F,28.922845009070045,1521.895,1.2,1826.274,1370.2021978671946,456.07180213280526
7437,33,74.90189425299727,1.632234760682202,M,28.11431820766677,1683.873,1.3,2189.0349,1689.6037449361372,499.4311550638629
7438,33,73.92301566334352,1.630929467922646,M,27.791329033392984,1669.81,1.5,2504.715,1955.7292648614382,548.985735138562
7439,32,74.68010729792842,1.6329342460064482,M,28.00706110252432,1687.985,1.3,2194.3805,1700.216123201449,494.1643767985513
7440,32,74.48577304909173,1.6313556665254898,M,27.98826761334012,1684.533,1.2,2021.4396,1567.2723987779937,454.16720122200627
7441,31,72.8491125444152,1.6330118846025936,M,27.31779078754433,1669.739,1.2,2003.6868,1591.6368896062013,412.04991039379865
7442,33,73.73658896618319,1.631417149861188,F,27.70467096252304,1485.112,1.5,2227.668,1744.846407502603,482.8215924973972
7443,31,73.43615123416734,1.6326169479306702,M,27.551249931783417,1677.584,1.3,2180.8592000000003,1717.695014098282,463.1641859017184
7444,32,74.31621153314396,1.6312628679169394,M,27.92773154244989,1682.164,1.3,2186.8132,1699.1658047081482,487.6473952918518
7445,31,72.92032972602435,1.6308173758188909,F,27.41813835595934,1486.574,1.7,2527.1758,2000.1253968463025,527.0504031536975
